AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AcceptsInsurance,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
,,,Yes,,,,Casual,,Yes,,,,,No,,Yes,Open 24 hours,,,Yes,Yes,,,,No,Open 24 hours,,,,No,,Open 24 hours,,Open 24 hours,Yes,No,Open 24 hours,Open 24 hours,,Open 24 hours,,,NM Albuquerque Eastside,Unclaimed,,jack-in-the-box-albuquerque,35.0717228,-106.5350416,1.0,1.5,fuddruckers-albuquerque-3,whataburger-albuquerque-4,applebees-albuquerque-11,3,"FastFood,Burgers",Jack In The Box,https://www.yelp.com/biz/jack-in-the-box-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,four-hills-food-mart-albuquerque,35.066391,-106.5147609,,,a-ri-rang-oriental-market-albuquerque,talin-market-albuquerque,north-hills-mini-mart-rio-rancho,,,Four Hills Food Mart,https://www.yelp.com/biz/four-hills-food-mart-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,general-nutrition-centers-albuquerque-4,35.0680004,-106.4998867,,,,,,,,General Nutrition Centers,https://www.yelp.com/biz/general-nutrition-centers-albuquerque-4?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,,,,Yes,Yes,,,,No,,,,,No,,,,,Yes,No,,,,,,,NM Albuquerque Eastside,Unclaimed,,subway-albuquerque-17,35.0678848,-106.5013808,1.0,3.0,the-yeller-sub-albuquerque,dions-albuquerque-19,california-pastrami-albuquerque,2,"Sandwiches,FastFood",Subway,https://www.yelp.com/biz/subway-albuquerque-17?osq=food
,,,Yes,,,,,,,,,No,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,,NM Albuquerque Eastside,Claimed,,pizza-hut-albuquerque-9,35.1608516,-106.5579766,,1.0,dominos-pizza-albuquerque-9,papa-johns-pizza-albuquerque,wisepies-pizza-albuquerque-3,2,"Pizza,Italian,ChickenWings",Pizza Hut,https://www.yelp.com/biz/pizza-hut-albuquerque-9?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,smoothy-bee-albuquerque,35.1522207,-106.519624,,,i-scream-ice-cream-albuquerque,baskin-robbins-albuquerque-2,olo-yogurt-studio-albuquerque,,,Smoothy Bee,https://www.yelp.com/biz/smoothy-bee-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,general-nutrition-centers-albuquerque-3,35.1455383,-106.5498506,,,,,,,,General Nutrition Centers,https://www.yelp.com/biz/general-nutrition-centers-albuquerque-3?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,kaos-market-albuquerque,35.06773,-106.537817,,,,,,,,Kaos Market,https://www.yelp.com/biz/kaos-market-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,magalis-bakery-albuquerque-2,35.0735651,-106.5475115,,,golden-crown-panaderia-albuquerque,flying-star-cafe-albuquerque-2,swiss-alps-bakery-albuquerque-2,,,Magalis Bakery,https://www.yelp.com/biz/magalis-bakery-albuquerque-2?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,cakes-by-nadine-albuquerque,35.108515,-106.519093,,,golden-crown-panaderia-albuquerque,savory-fare-cafe-bakery-and-catering-albuquerque,flying-star-cafe-albuquerque-2,,,Cakes by Nadine,https://www.yelp.com/biz/cakes-by-nadine-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,diamond-shamrock-albuquerque-13,35.072399,-106.533056,,,giant-conoco-gasoline-and-convenience-store-albuquerque-7,,,,,Diamond Shamrock,https://www.yelp.com/biz/diamond-shamrock-albuquerque-13?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,chevron-redi-marts-albuquerque-11,35.0728236,-106.536559,,,,,,,,Chevron Redi-Marts,https://www.yelp.com/biz/chevron-redi-marts-albuquerque-11?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,la-hacienda-restaurant-and-cantina-albuquerque-2,35.0692867,-106.5037438,,1.0,padillas-mexican-kitchen-albuquerque,acapulco-tacos-and-burritos-albuquerque,viva-mexico-albuquerque,1,Mexican,La Hacienda Restaurant & Cantina,https://www.yelp.com/biz/la-hacienda-restaurant-and-cantina-albuquerque-2?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,dairy-queen-travel-center-tijeras,35.0666622,-106.4905601,,4.0,fu-yuang-korean-and-chinese-restaurant-albuquerque,mr-powdrells-barbeque-albuquerque-3,dairy-queen-albuquerque-9,1,Restaurants,Dairy Queen Travel Center,https://www.yelp.com/biz/dairy-queen-travel-center-tijeras?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,little-caesars-pizza-albuquerque-4,35.0707329,-106.515076,,,il-vicino-wood-oven-pizza-albuquerque,pizza-castle-albuquerque,giovannis-pizzeria-albuquerque,,,Little Caesar’s Pizza,https://www.yelp.com/biz/little-caesars-pizza-albuquerque-4?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,circle-k-albuquerque-23,35.188456,-106.495433,,,,,,,,Circle K,https://www.yelp.com/biz/circle-k-albuquerque-23?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,phillips-66-albuquerque-11,35.069041,-106.5092238,,,sprouts-farmers-market-albuquerque,north-hills-mini-mart-rio-rancho,the-merc-placitas,,,Phillips 66,https://www.yelp.com/biz/phillips-66-albuquerque-11?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,circle-k-district-office-albuquerque,35.1900377,-106.4961693,,,circle-k-albuquerque-15,,,,,Circle K District Office,https://www.yelp.com/biz/circle-k-district-office-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,raleys-superstores-albuquerque-5,35.066465,-106.4992235,,,sprouts-farmers-market-albuquerque,north-hills-mini-mart-rio-rancho,rio-rancho-shell-rio-rancho,,,Raley’s Superstores,https://www.yelp.com/biz/raleys-superstores-albuquerque-5?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,pizza-hut-albuquerque-24,35.0692809,-106.504565,,,papa-johns-pizza-albuquerque,dominos-pizza-albuquerque-9,straight-up-pizza-albuquerque,,,Pizza Hut,https://www.yelp.com/biz/pizza-hut-albuquerque-24?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,four-hills-cafe-albuquerque,35.0700142,-106.5018954,,,burrito-lady-albuquerque,golden-pride-albuquerque,the-owl-cafe-albuquerque,,,Four Hills Cafe,https://www.yelp.com/biz/four-hills-cafe-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,c-js-mexican-food-albuquerque,35.0708079,-106.5239308,,,el-sarape-mexican-restaurant-albuquerque,hacienda-express-albuquerque,,,,C J’s Mexican Food,https://www.yelp.com/biz/c-js-mexican-food-albuquerque?osq=food
,,,,,,,Casual,,,,,,,,,,Open 24 hours,,,Yes,Yes,,,,,Open 24 hours,,,,,,Open 24 hours,,Open 24 hours,Yes,No,Open 24 hours,Open 24 hours,,Open 24 hours,,,NM Albuquerque Eastside,Unclaimed,,la-cabanita-albuquerque,35.072591,-106.550035,,4.0,monis-cafe-albuquerque,charcoal-mediterranean-grill-albuquerque,grassburger-albuquerque,1,Mexican,La Cabanita,https://www.yelp.com/biz/la-cabanita-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,correctional-food-service-management-albuquerque,35.067731,-106.538194,,,,,,,,Correctional Food Service Management,https://www.yelp.com/biz/correctional-food-service-management-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,stufys-business-office-albuquerque,35.070549,-106.535928,,,antiquity-restaurant-albuquerque,high-noon-restaurant-and-saloon-albuquerque,texas-roadhouse-albuquerque,,,Stufy’s Business Office,https://www.yelp.com/biz/stufys-business-office-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,comfort-foods-albuquerque,35.1301851,-106.5307533,,,,,,,,Comfort Foods,https://www.yelp.com/biz/comfort-foods-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,food-for-thought-albuquerque,35.12475,-106.532707,,,,,,,,Food For Thought,https://www.yelp.com/biz/food-for-thought-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Eastside,Unclaimed,,arca-albuquerque-2,35.0866639,-106.524256,,5.0,,,,1,,Arca,https://www.yelp.com/biz/arca-albuquerque-2?osq=food
Yes,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,8:30 am - 6:00 pm,Lunch,,No,Yes,,,,No,8:30 am - 6:00 pm,,Average,,No,PrivateLot,8:30 am - 6:00 pm,,10:00 am - 5:00 pm,Yes,Yes,8:30 am - 6:00 pm,8:30 am - 6:00 pm,No,8:30 am - 6:00 pm,Yes,No,NM Albuquerque International_District,Claimed,,banh-mi-coda-albuquerque,35.073990234,-106.568084813,1.0,4.5,saigon-far-east-albuquerque,pho-1-albuquerque,que-huong-albuquerque,254,"Sandwiches,Vietnamese",Banh Mi Coda,https://www.yelp.com/biz/banh-mi-coda-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,Yes,,,Yes,,No,Yes,,11:00 am - 7:00 pm,Lunch,,Yes,Yes,,,,No,11:00 am - 7:00 pm,,Average,,Yes,PrivateLot,11:00 am - 7:00 pm,,Closed,Yes,Yes,11:00 am - 7:00 pm,11:00 am - 7:00 pm,No,11:00 am - 7:00 pm,Yes,Free,NM Albuquerque International_District,Claimed,,pollito-con-papas-albuquerque,35.0585947,-106.5738887,1.0,4.5,saras-pastries-and-deli-albuquerque,,,144,Peruvian,Pollito Con Papas,https://www.yelp.com/biz/pollito-con-papas-albuquerque?osq=food
No,No,,Yes,,No,,Casual,,Yes,,,Yes,,No,,,6:00 am - 3:00 pm,"Breakfast,Brunch,Lunch",,Yes,Yes,,,,Yes,6:00 am - 3:00 pm,,Quiet,,Yes,,7:00 am - 2:00 pm,,7:00 am - 2:00 pm,Yes,No,6:00 am - 3:00 pm,6:00 am - 3:00 pm,Yes,6:00 am - 3:00 pm,,No,NM Albuquerque International_District,Claimed,,leilanis-caf%C3%A9-albuquerque,35.0585933624,-106.575979963,2.0,4.5,friends-coffee-and-sandwich-albuquerque,kaps-coffee-shop-and-diner-albuquerque,thai-house-albuquerque,44,"American(New),Breakfast&Brunch,Mexican",Leilani’s Café,https://www.yelp.com/biz/leilanis-caf%C3%A9-albuquerque?osq=food
,No,No,Yes,,No,Divey,Casual,,No,,,Yes,,No,,,7:00 am - 3:00 pm,"Breakfast,Brunch",,Yes,Yes,Yes,,,No,7:00 am - 3:00 pm,,Average,,No,PrivateLot,7:00 am - 3:00 pm,,7:00 am - 3:00 pm,Yes,Yes,7:00 am - 3:00 pm,7:00 am - 3:00 pm,Yes,7:00 am - 3:00 pm,,Free,NM Albuquerque International_District,Claimed,,kaps-coffee-shop-and-diner-albuquerque,35.0777125,-106.5862998,1.0,4.5,the-grove-cafe-and-market-albuquerque,tia-betty-blues-albuquerque,the-egg-and-i-albuquerque-4,66,"Coffee&Tea,Breakfast&Brunch,Diners",Kap’s Coffee Shop and Diner,https://www.yelp.com/biz/kaps-coffee-shop-and-diner-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,No,,,No,,No,,,,"Lunch,Dinner",,Yes,Yes,,,,Yes,,,Average,,No,PrivateLot,,,,Yes,No,,,Yes,,,No,NM Albuquerque International_District,Unclaimed,,asian-grill-albuquerque,35.058409,-106.5831428,2.0,4.0,orchid-thai-cuisine-albuquerque,elephant-bar-restaurant-albuquerque,banana-leaf-restaurant-rio-rancho,33,AsianFusion,Asian Grill,https://www.yelp.com/biz/asian-grill-albuquerque?osq=food
No,No,,Yes,,Beer&WineOnly,Casual,Casual,,No,,,No,,No,,,11:00 am - 8:30 pm,"Lunch,Dinner",,Yes,Yes,,,,No,11:00 am - 8:30 pm,,Quiet,,No,PrivateLot,11:00 am - 8:30 pm,,11:00 am - 8:00 pm,Yes,No,11:00 am - 8:30 pm,11:00 am - 8:30 pm,Yes,Closed,,No,NM Albuquerque International_District,Unclaimed,,saigon-far-east-albuquerque,35.0653685,-106.5779688,1.0,4.5,que-huong-albuquerque,huong-thao-albuquerque-2,saigon-restaurant-albuquerque,126,Vietnamese,Saigon Far East,https://www.yelp.com/biz/saigon-far-east-albuquerque?osq=food
,,,No,,No,,Casual,,Yes,,,No,,No,,,9:00 am - 8:00 pm,Lunch,,Yes,Yes,,,,No,9:00 am - 8:00 pm,,Loud,,No,PrivateLot,9:00 am - 8:00 pm,,9:00 am - 8:00 pm,Yes,No,9:00 am - 8:00 pm,9:00 am - 8:00 pm,Yes,9:00 am - 8:00 pm,,No,NM Albuquerque International_District,Unclaimed,,chicharroneria-orozco-albuquerque,35.0590628,-106.5772053,1.0,4.0,el-sabor-de-juarez-albuquerque,cervantes-restaurant-and-lounge-albuquerque,acapulco-tacos-and-burritos-albuquerque,7,Mexican,Chicharroneria Orozco,https://www.yelp.com/biz/chicharroneria-orozco-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,11:00 am - 7:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,Closed,,Average,,No,,11:00 am - 7:00 pm,,Closed,Yes,No,Closed,Closed,No,Closed,,No,NM Albuquerque International_District,Unclaimed,,pop-up-dumpling-house-albuquerque,35.0753317,-106.5679815,1.0,5.0,fu-yuang-korean-and-chinese-restaurant-albuquerque,banh-mi-coda-albuquerque,magokoro-albuquerque-2,30,"Szechuan,Taiwanese",Pop-Up Dumpling House,https://www.yelp.com/biz/pop-up-dumpling-house-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,Yes,,,Yes,,No,,,10:00 am - 5:30 pm,Lunch,,Yes,Yes,,,,No,10:00 am - 5:30 pm,,Quiet,,Yes,PrivateLot,10:30 am - 4:00 pm,,Closed,Yes,No,10:00 am - 5:30 pm,10:00 am - 5:30 pm,No,10:00 am - 5:30 pm,,No,NM Albuquerque International_District,Claimed,,baggins-gourmet-sandwiches-albuquerque,35.087406,-106.580576,1.0,4.0,tullys-italian-deli-albuquerque,the-yeller-sub-albuquerque,banh-mi-coda-albuquerque,38,"Sandwiches,Desserts,Delis",Baggin’s Gourmet Sandwiches,https://www.yelp.com/biz/baggins-gourmet-sandwiches-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,No,,,Yes,,No,,,11:00 am - 2:00 pm5:00 pm - 8:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,Closed,,Average,Yes,No,PrivateLot,11:00 am - 2:00 pm5:00 pm - 8:00 pm,,11:00 am - 5:00 pm,Yes,Yes,11:00 am - 2:00 pm,11:00 am - 2:00 pm,Yes,11:00 am - 2:00 pm,Yes,Free,NM Albuquerque International_District,Claimed,,bucket-headz-southern-home-cooking-albuquerque,35.0590628,-106.5772053,2.0,4.0,tomato-cafe-albuquerque,buffet-66-albuquerque-2,nexus-brewery-albuquerque,24,"Southern,SoulFood,Buffets",Bucket Headz Southern Home Cooking,https://www.yelp.com/biz/bucket-headz-southern-home-cooking-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,Yes,5:30 am - 10:00 pm,"Breakfast,Brunch",,Yes,Yes,,,,No,5:30 am - 9:00 pm,,Average,,No,PrivateLot,5:30 am - 10:00 pm,,5:30 am - 9:00 pm,Yes,No,5:30 am - 9:00 pm,5:30 am - 9:00 pm,No,5:30 am - 9:00 pm,,No,NM Albuquerque International_District,Claimed,,twisters-burgers-and-burritos-albuquerque-9,35.0586792,-106.5840183,1.0,3.5,frontier-restaurant-albuquerque-2,acapulco-tacos-and-burritos-albuquerque,hurricanes-restaurant-and-drive-in-albuquerque,16,"Mexican,Breakfast&Brunch,Burgers",Twisters Burgers and Burritos,https://www.yelp.com/biz/twisters-burgers-and-burritos-albuquerque-9?osq=food
,,,No,,No,,,,Yes,,,No,,No,Yes,,11:00 am - 11:00 pm,,,,,,,,,11:00 am - 9:00 pm,,,,No,PrivateLot,11:00 am - 11:00 pm,,11:00 am - 11:00 pm,Yes,No,11:00 am - 9:00 pm,Closed,No,11:00 am - 9:00 pm,Yes,No,NM Albuquerque International_District,Claimed,,el-chicken-100-carbon-albuquerque-4,35.0750145,-106.5771211,1.0,5.0,the-supper-truck-albuquerque,tfk-smokehouse-albuquerque,rustic-a-divine-food-truck-albuquerque,5,"FoodTrucks,Mexican",El Chicken 100% Carbon,https://www.yelp.com/biz/el-chicken-100-carbon-albuquerque-4?osq=food
,,,No,,No,,Casual,,Yes,,,,,No,,,6:00 am - 12:00 am,,,Yes,Yes,,,,No,6:00 am - 12:00 am,,Quiet,,Yes,,6:00 am - 12:00 am,,Closed,Yes,No,6:00 am - 12:00 am,6:00 am - 12:00 am,,6:00 am - 12:00 am,,No,NM Albuquerque International_District,Unclaimed,,sonora-dogs-albuquerque,35.0771670807,-106.57921806,1.0,5.0,monroes-restaurant-albuquerque,padillas-mexican-kitchen-albuquerque,el-patio-de-albuquerque-albuquerque-2,6,"FoodTrucks,Mexican",Sonora Dogs,https://www.yelp.com/biz/sonora-dogs-albuquerque?osq=food
No,No,,No,,No,Divey,Casual,,No,,,Yes,,No,,,11:00 am - 8:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,Closed,,Average,,No,PrivateLot,11:00 am - 8:00 pm,,12:00 pm - 8:00 pm,Yes,Yes,11:00 am - 8:00 pm,11:00 am - 8:00 pm,No,11:00 am - 8:00 pm,Yes,No,NM Albuquerque International_District,Claimed,,peppers-ole-fashion-bbq-albuquerque,35.0809509,-106.5777962,2.0,4.5,rudys-country-store-and-bar-b-que-albuquerque,mr-powdrells-barbeque-house-albuquerque-2,mr-powdrells-barbeque-albuquerque-3,69,Barbeque,Peppers Ole Fashion BBQ,https://www.yelp.com/biz/peppers-ole-fashion-bbq-albuquerque?osq=food
,No,,Yes,,FullBar,Casual,Casual,,Yes,,,No,,No,,,8:30 am - 8:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,8:30 am - 8:00 pm,,Average,,No,PrivateLot,8:30 am - 8:00 pm,,8:30 am - 8:00 pm,Yes,Yes,8:30 am - 8:00 pm,8:30 am - 8:00 pm,Yes,8:30 am - 8:00 pm,,No,NM Albuquerque International_District,Unclaimed,,lindo-mexico-albuquerque-3,35.07605,-106.567142,2.0,4.0,saigon-far-east-albuquerque,taj-mahal-cuisine-of-india-albuquerque,mariscos-altamar-albuquerque,50,Mexican,Lindo Mexico,https://www.yelp.com/biz/lindo-mexico-albuquerque-3?osq=food
,,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,7:30 am - 7:00 pm,"Breakfast,Lunch",,Yes,Yes,,,,No,7:30 am - 7:00 pm,,Average,,Yes,PrivateLot,7:30 am - 7:00 pm,,Closed,Yes,No,7:30 am - 7:00 pm,7:30 am - 7:00 pm,No,7:30 am - 7:00 pm,,No,NM Albuquerque International_District,Unclaimed,,acapulco-tacos-and-burritos-albuquerque,35.0675841,-106.5860335,1.0,4.5,el-modelo-mexican-foods-albuquerque,frontier-restaurant-albuquerque-2,cervantes-restaurant-and-lounge-albuquerque,35,Mexican,Acapulco Tacos & Burritos,https://www.yelp.com/biz/acapulco-tacos-and-burritos-albuquerque?osq=food
,No,,Yes,,FullBar,Casual,Casual,"Fri,Sat,Sun",Yes,,,Yes,No,No,,,11:00 am - 10:00 pm,"Lunch,Dinner",No,Yes,Yes,,Yes,No,No,11:00 am - 10:00 pm,,Average,,No,PrivateLot,11:00 am - 10:00 pm,No,11:00 am - 9:30 pm,Yes,Yes,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Yes,11:00 am - 10:00 pm,Yes,No,NM Albuquerque International_District,Claimed,,cervantes-restaurant-and-lounge-albuquerque,35.058561,-106.5772116,2.0,4.0,el-modelo-mexican-foods-albuquerque,monroes-restaurant-albuquerque,padillas-mexican-kitchen-albuquerque,251,"Mexican,Lounges",Cervantes Restaurant & Lounge,https://www.yelp.com/biz/cervantes-restaurant-and-lounge-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,Yes,,No,,,6:30 am - 8:00 pm,Brunch,,Yes,Yes,,,,No,6:30 am - 4:00 pm,,Quiet,,No,PrivateLot,6:30 am - 8:00 pm,,6:30 am - 4:00 pm,Yes,No,6:30 am - 4:00 pm,6:30 am - 4:00 pm,Yes,6:30 am - 4:00 pm,,No,NM Albuquerque International_District,Unclaimed,,beas-mexican-restaurant-2-albuquerque,35.0731337,-106.5518583,1.0,4.0,padillas-mexican-kitchen-albuquerque,el-sabor-de-juarez-albuquerque,cervantes-restaurant-and-lounge-albuquerque,11,Mexican,Bea’s Mexican Restaurant 2,https://www.yelp.com/biz/beas-mexican-restaurant-2-albuquerque?osq=food
No,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,7:00 am - 2:00 pm,"Breakfast,Brunch,Lunch",,Yes,Yes,Yes,,,No,7:00 am - 2:00 pm,,Average,,Yes,PrivateLot,8:00 am - 2:00 pm,,8:00 am - 2:00 pm,Yes,No,7:00 am - 2:00 pm,7:00 am - 2:00 pm,No,7:00 am - 2:00 pm,,Free,NM Albuquerque International_District,Claimed,,tia-betty-blues-albuquerque,35.0622210814,-106.586007537,1.0,4.0,kaps-coffee-shop-and-diner-albuquerque,the-grove-cafe-and-market-albuquerque,the-range-caf%C3%A9-albuquerque-2,227,"Coffee&Tea,Breakfast&Brunch",Tia Betty Blue’s,https://www.yelp.com/biz/tia-betty-blues-albuquerque?osq=food
,,,Yes,,No,,Casual,,No,,,No,,No,,,Open 24 hours,,,No,No,,,,No,Open 24 hours,,Quiet,,No,,Open 24 hours,,Open 24 hours,Yes,No,Open 24 hours,Open 24 hours,No,Open 24 hours,,No,NM Albuquerque International_District,Unclaimed,,federicos-mexican-food-albuquerque-2,35.0744489,-106.5857159,1.0,2.0,frontier-restaurant-albuquerque-2,el-sarape-albuquerque,loyolas-family-restaurant-albuquerque,9,Mexican,Federico’s Mexican Food,https://www.yelp.com/biz/federicos-mexican-food-albuquerque-2?osq=food
,,,Yes,,,,,,,,,,,,,,11:00 am - 4:00 pm,,,,,,,,,11:00 am - 4:00 pm,,,,,,Closed,,Closed,,,11:00 am - 4:00 pm,11:00 am - 4:00 pm,,11:00 am - 4:00 pm,,,NM Albuquerque International_District,Unclaimed,,jasmine-thai-albuquerque,35.0585560379,-106.578545161,,4.5,jasmine-thai-and-sushi-house-albuquerque,thai-cuisine-ii-albuquerque,salathai-albuquerque,4,Thai,Jasmine Thai,https://www.yelp.com/biz/jasmine-thai-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,Yes,,,Yes,,Yes,,,11:00 am - 12:00 am,"Lunch,LateNight",,Yes,Yes,,,,Yes,11:00 am - 11:00 pm,,Quiet,,No,PrivateLot,11:00 am - 12:00 am,,11:00 am - 11:00 pm,Yes,No,11:00 am - 11:00 pm,11:00 am - 11:00 pm,No,11:00 am - 11:00 pm,Yes,Free,NM Albuquerque International_District,Claimed,,pizza-9-albuquerque-2,35.0586826,-106.5819041,2.0,3.5,il-vicino-wood-oven-pizza-albuquerque,giovannis-pizzeria-albuquerque,straight-up-pizza-albuquerque,39,"Pizza,Italian",Pizza 9,https://www.yelp.com/biz/pizza-9-albuquerque-2?osq=food
No,No,No,Yes,,No,Casual,Casual,,Yes,,,No,,No,No,,11:00 am - 8:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,11:00 am - 8:00 pm,,Quiet,Yes,No,,11:00 am - 8:00 pm,,11:00 am - 7:00 pm,Yes,Yes,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Yes,11:00 am - 8:00 pm,Yes,No,NM Albuquerque International_District,Claimed,,pad-thai-cafe-albuquerque,35.0756952,-106.5685425,1.0,4.5,saigon-far-east-albuquerque,siam-cafe-albuquerque,thai-tip-albuquerque,51,"Thai,Desserts,American(New)",Pad Thai Cafe,https://www.yelp.com/biz/pad-thai-cafe-albuquerque?osq=food
No,No,,Yes,,No,Divey,Casual,,Yes,,,No,,No,,,,LateNight,,Yes,Yes,,,,No,,,Average,,No,PrivateLot,,,,Yes,No,,,No,,Yes,No,NM Albuquerque International_District,Claimed,,cesars-mexican-and-greek-albuquerque,35.0870591,-106.5855734,1.0,2.5,yasmines-cafe-albuquerque,gyros-mediterranean-albuquerque,frontier-restaurant-albuquerque-2,72,"Mexican,Greek,Mediterranean",Cesar’s Mexican & Greek,https://www.yelp.com/biz/cesars-mexican-and-greek-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,Yes,,Lunch,,Yes,Yes,,,,No,,,Quiet,,,,,,,Yes,No,,,Yes,,,,NM Albuquerque International_District,Claimed,,california-pastrami-albuquerque-4,35.0586944,-106.5833822,2.0,3.5,,,,6,"Sandwiches,Burgers,HotDogs",California Pastrami,https://www.yelp.com/biz/california-pastrami-albuquerque-4?osq=food
,,,Yes,,,,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque International_District,Unclaimed,,sanchez-tacos-albuquerque-3,35.072824899,-106.568912271,,4.5,gauchito-catering-albuquerque,sanchez-tacos-albuquerque-2,,2,Mexican,Sanchez Tacos,https://www.yelp.com/biz/sanchez-tacos-albuquerque-3?osq=food
